week_date,danceability,energy,valence,acousticness,tempo,loudness,speechiness,instrumentalness,liveness,key,mode,neg,neu,pos,compound,num_songs_on_chart,spotify_track_explicit,Peak Position,Weeks on Chart,year,month,day_of_year,week_of_year,quarter,is_holiday_season,DATE,USREC,UNRATE,GDP,CPIAUCSL
1992-06-30,0.6530754143277199,0.64567752606255,0.5734346565089548,0.16197808941459496,120.15786460839348,-9.684204457364341,0.06790977679764765,0.0430962758286554,0.18061902232023513,5.359863672814756,0.5908513766372627,0.05963249999999995,0.8049775,0.135405,0.5120395,100.0,0.05182437850842013,38.0775,9.8175,1992.0,6.0,168.5,24.5,2.0,0.0,1992-06-01,0,7.8,6470.763,140.1
1992-07-31,0.6467852304353978,0.6679032698083243,0.572201791436703,0.16242516525347106,120.86611806806926,-9.547974184709972,0.07441643792160002,0.0365117694922716,0.18461817487460092,5.22575711118449,0.6414256961806375,0.058015,0.8053675,0.1365975,0.55763025,100.0,0.06128984071575698,39.5375,9.25,1992.0,7.0,196.5,28.5,3.0,0.0,1992-07-01,0,7.7,6566.641,140.5
1992-08-31,0.6388418244406197,0.6912463568559953,0.5709471141709695,0.14486526242111297,122.28120699942629,-9.08490421686747,0.07703215720022942,0.0373674125071715,0.19990932013769358,5.307056798623064,0.6523809523809524,0.058441999999999994,0.804856,0.13667,0.5240052000000001,100.0,0.06950659781985077,39.826,9.554,1992.0,8.0,228.0,33.0,3.0,0.0,1992-08-01,0,7.6,6566.641,140.8
1992-09-30,0.6426921686746988,0.6905334514528703,0.5806963217576186,0.147619857902197,122.07817955350814,-8.814610949681077,0.0698685790219702,0.027891078136073673,0.202144319631467,5.441141034727144,0.6736711552090715,0.060532499999999975,0.79372,0.1456325,0.49902725000000003,100.0,0.050850460666194156,38.8925,10.2725,1992.0,9.0,259.5,37.5,3.0,0.0,1992-09-01,0,7.6,6566.641,141.1
1992-10-31,0.6392233163078276,0.6962699000464332,0.5838904647066969,0.1446244177971113,120.17402820922636,-8.761291276587079,0.06125169328022022,0.0281624940309717,0.2020102905088915,5.3674527725506485,0.6573982746401427,0.06194599999999998,0.796244,0.14175,0.47376939999999995,100.0,0.048935376394014116,39.257999999999996,10.064,1992.0,10.0,291.0,42.0,4.0,0.0,1992-10-01,0,7.3,6680.803,141.7
1992-11-30,0.6293233522017931,0.6701091015491998,0.5563728688571103,0.14500256851520824,120.15374055583929,-8.96159378546703,0.059258166992963296,0.0190869883838383,0.17260794929633408,5.073546561116785,0.6647514470548178,0.0684225,0.7843475,0.1472025,0.44898125,100.0,0.05069302576325045,39.58,9.6775,1992.0,11.0,322.5,46.5,4.0,1.0,1992-11-01,0,7.4,6680.803,142.1
1992-12-31,0.6326557895344445,0.6591004205827442,0.5518025372049742,0.1493665470250054,118.67448180341901,-9.012249561246362,0.06049966653340527,0.020310926184866625,0.16586152112094754,5.3365849143271085,0.6775847006858973,0.06674749999999997,0.788505,0.1447525,0.46260249999999997,100.0,0.05365915082418643,39.9775,9.74,1992.0,12.0,350.5,50.5,4.0,1.0,1992-12-01,0,7.4,6680.803,142.3
1993-01-31,0.6395258079938803,0.6505291462144875,0.571086776949066,0.15328325030917317,118.45991710333396,-9.26569916278872,0.06631719183612754,0.02359674192112358,0.17201705276130977,5.529979175963112,0.6437602260895433,0.06753,0.792258,0.140196,0.41002779999999994,100.0,0.05126112917277572,40.636,10.242,1993.0,1.0,16.0,12.6,1.0,0.0,1993-01-01,0,7.3,6729.459,142.8
1993-02-28,0.6484840563936417,0.636904580085046,0.5764184553339408,0.15231864517481689,117.35370172159226,-9.660974361732645,0.0683756768249468,0.03845468834033607,0.17749410089939582,5.410139296682528,0.6904901117073335,0.06896250000000001,0.779365,0.15168500000000001,0.420447,100.0,0.038657993317809024,38.92,10.3525,1993.0,2.0,47.5,6.5,1.0,0.0,1993-02-01,0,7.1,6729.459,143.1
1993-03-31,0.6623540086965019,0.6286495497036023,0.5715900771936682,0.15869817135202913,116.84964037033419,-9.787318968633965,0.07182354130024099,0.042973685027034025,0.17839217591687834,5.68515976157905,0.6570573578268517,0.067305,0.7797025,0.15296500000000002,0.4316985,100.0,0.06379113794675845,38.77,10.2325,1993.0,3.0,75.5,10.5,1.0,0.0,1993-03-01,0,7.0,6729.459,143.3
1993-04-30,0.6525961318400115,0.6187671876924093,0.5516366906042667,0.16008396317041043,116.82074145702495,-9.848257798491662,0.07672610001832104,0.03274224364917745,0.18146442172825264,5.475422286896793,0.6305346314300388,0.0696925,0.7879975,0.14227,0.352248,100.0,0.07374608150470212,42.2,9.715,1993.0,4.0,103.5,14.5,2.0,0.0,1993-04-01,0,7.1,6808.939,143.8
1993-05-31,0.6513082866636141,0.6287329586991073,0.5516291625334919,0.15599806550958933,116.33021794213502,-9.746066511687976,0.07660909957476421,0.04719776753384148,0.18573843461761408,5.573705596188769,0.624052407425762,0.07328799999999998,0.789646,0.13704999999999998,0.3148008,100.0,0.07437307988838397,41.504,10.065999999999999,1993.0,5.0,135.0,19.0,2.0,0.0,1993-05-01,0,7.1,6808.939,144.2
1993-06-30,0.6484741497652611,0.6203396995586327,0.5457991150521047,0.17178879185067386,117.23074349759808,-9.730235195951765,0.07622625004251604,0.033333062933414224,0.2064612175827138,5.402542438584224,0.633925382720051,0.07420499999999997,0.797375,0.128415,0.332003,100.0,0.07114580620011332,40.06,10.3675,1993.0,6.0,166.5,23.5,2.0,0.0,1993-06-01,0,7.0,6808.939,144.3
1993-07-31,0.6505969291715986,0.6230572654335395,0.5505351272527216,0.18073671614544948,117.32253871188502,-9.524704342397012,0.0805872346414817,0.03094846578051278,0.19252971190170545,5.516477293566511,0.6673423720054015,0.071292,0.8032619999999999,0.125432,0.2885894,100.0,0.12625778208107521,40.544,9.484,1993.0,7.0,198.0,28.0,3.0,0.0,1993-07-01,0,6.9,6882.098,144.5
1993-08-31,0.659378125,0.6281937499999999,0.56578,0.18707434999999992,117.330715625,-9.2811125,0.08391437499999996,0.03436401249999997,0.18563062499999994,5.671875,0.69375,0.0612875,0.8094825,0.12923,0.394062,100.0,0.1172839506172839,40.644999999999996,9.377500000000001,1993.0,8.0,229.5,32.5,3.0,0.0,1993-08-01,0,6.8,6882.098,144.8
1993-09-30,0.6620992171032821,0.6212218081903041,0.5823958295694068,0.19013618435712132,119.18177032520325,-9.3037961833785,0.07538786886479973,0.029239164671785577,0.18161003839205053,5.659364649202047,0.6379855465221319,0.058435,0.8039475,0.13763,0.45448075,100.0,0.10303408756979135,39.01,10.754999999999999,1993.0,9.0,257.5,36.5,3.0,0.0,1993-09-01,0,6.7,6882.098,145.0
1993-10-31,0.6685733049361758,0.6147409727067906,0.5807969343914572,0.1893851564861294,116.76181696790914,-9.295306829985037,0.07869595187757972,0.02076838732577228,0.19004208212263538,5.6241659636808,0.682525159950982,0.06404199999999997,0.8019640000000001,0.134042,0.45583339999999994,100.0,0.13842698412017718,40.215999999999994,10.214,1993.0,10.0,289.0,41.0,4.0,0.0,1993-10-01,0,6.8,7013.738,145.6
1993-11-30,0.6701093586729362,0.6389629049111807,0.5850753069487983,0.16605073373824444,117.51011706504703,-8.981666340125392,0.08734667580982233,0.017317563251044873,0.1883892078108672,5.520441483803553,0.6743077324973876,0.068365,0.7958324999999999,0.1358575,0.42874025,100.0,0.14286180773249735,39.2425,9.925,1993.0,11.0,320.5,45.5,4.0,1.0,1993-11-01,0,6.6,7013.738,146.0
1993-12-31,0.6624080778717407,0.6339165079524192,0.5798423929552137,0.15622750833591523,117.95959702604432,-8.951338241324633,0.08438298393416922,0.02055462888128475,0.20275311429248366,5.429688069548735,0.6762464763918252,0.07206499999999999,0.7854025,0.14259999999999998,0.42629649999999997,100.0,0.1231789628441593,40.277499999999996,9.7575,1993.0,12.0,348.5,49.5,4.0,1.0,1993-12-01,0,6.5,7013.738,146.3
1994-01-31,0.6517319844160696,0.6276203251544383,0.5623888977838263,0.16837149343019914,118.28554551495017,-8.930815728695512,0.08055249009326335,0.026798323572696042,0.2106511800691136,5.376850925295868,0.6568880171850191,0.066086,0.790984,0.142946,0.4391792,100.0,0.10237027845601672,40.088,10.36,1994.0,1.0,15.0,12.4,1.0,0.0,1994-01-01,0,6.6,7115.652,146.3
1994-02-28,0.6570164101730409,0.6350499085653443,0.5502981950481249,0.16837372581383314,116.07126229339534,-8.835619471092292,0.0794039755758853,0.025243007494229076,0.19832942305732532,5.558104017099811,0.6254601563779731,0.0703725,0.787795,0.14184249999999998,0.364936,100.0,0.1301698060408535,40.205,10.4,1994.0,2.0,46.5,6.5,1.0,0.0,1994-02-01,0,6.6,7115.652,146.7
1994-03-31,0.6511146371199081,0.6261457616179001,0.5479364242685025,0.18014108297475612,115.54758415806081,-9.007036574870911,0.08099066623637402,0.030965519757601777,0.20265802495697066,5.868868330464716,0.6447576018359151,0.0734725,0.7898324999999999,0.13668249999999998,0.379088,100.0,0.13729919678714855,40.8625,10.36,1994.0,3.0,74.5,10.5,1.0,0.0,1994-03-01,0,6.5,7115.652,147.1
1994-04-30,0.6383102777640233,0.6063812467988013,0.5638398220549468,0.19204281458792918,116.67880462692294,-9.186643393419148,0.07966908212745766,0.03136842569547462,0.1938861430492642,5.929920130959478,0.6517914779288121,0.065374,0.8082860000000001,0.126338,0.394169,100.0,0.13658734395084857,41.152,10.3,1994.0,4.0,106.0,15.0,2.0,0.0,1994-04-01,0,6.4,7246.931,147.2
1994-05-31,0.6451285905642484,0.6146798879344931,0.5785582227267754,0.19699329541762406,115.85230331509646,-8.852834175511543,0.07744484472225258,0.03156351802075352,0.18367837303497822,5.719258853995696,0.6203514242987926,0.05958499999999997,0.8222750000000001,0.11816749999999995,0.41024075,100.0,0.13855773789984313,40.625,10.02,1994.0,5.0,137.5,19.5,2.0,0.0,1994-05-01,0,6.1,7246.931,147.5
1994-06-30,0.6304214541243788,0.6200338594904984,0.5541630064949485,0.19567181084567714,116.77538286121663,-8.709900925277807,0.07548362725210603,0.0220145336978594,0.17065526051751928,5.783277064929297,0.6773926833770272,0.061649999999999996,0.8205625000000001,0.11786250000000001,0.38793949999999994,100.0,0.13692125884331074,39.4925,10.11,1994.0,6.0,165.5,23.5,2.0,0.0,1994-06-01,0,6.1,7246.931,147.9
1994-07-31,0.6501509238230124,0.6446148206013396,0.5765814465450162,0.18135649511252455,117.6825530037789,-8.848760374372464,0.08545394378617158,0.0164688906077572,0.16506874706200964,5.991760012139759,0.6395942770309858,0.06296199999999996,0.81436,0.12272999999999998,0.4115272,100.0,0.09131875508457785,40.108000000000004,10.142,1994.0,7.0,197.0,28.0,3.0,0.0,1994-07-01,0,6.1,7331.075,148.4
1994-08-31,0.6493864068599646,0.6561420131126756,0.6019354091455074,0.1927605517758833,120.82187475809948,-8.768392893964165,0.08866230723032258,0.016655930440258877,0.15731082996896992,6.099271796069534,0.6046570017683761,0.0654103712871287,0.8029172029702971,0.13171222772277225,0.3990367475247525,100.75,0.10609339027726797,41.570074257425745,9.791881188118811,1994.0,8.0,228.5,32.5,3.0,0.0,1994-08-01,0,6.0,7331.075,149.0
1994-09-30,0.6391611281246113,0.6522150820793433,0.5920819900354433,0.20398702178988928,122.2345170928678,-8.73350571990424,0.08587915853127713,0.018455243458525027,0.15643135353189894,6.295541599303569,0.6057346723044397,0.06846287128712868,0.8017871287128713,0.12975247524752473,0.39659653465346534,101.0,0.12461292127844792,39.86881188118812,10.547029702970297,1994.0,9.0,256.5,36.5,3.0,0.0,1994-09-01,0,5.9,7331.075,149.3
1994-10-31,0.6379028495054798,0.6465887406638677,0.5874457580703492,0.18921957661430563,119.79799543657721,-8.604215299149331,0.0804539342421812,0.028257450004245444,0.15852306486155002,6.4075805462521815,0.5963432237369688,0.06739603960396036,0.8140613861386139,0.11850495049504946,0.3559459405940594,101.0,0.15780021070176264,40.122772277227725,10.71881188118812,1994.0,10.0,288.0,41.0,4.0,0.0,1994-10-01,0,5.8,7455.288,149.4
1994-11-30,0.6512410151765393,0.6255706449816174,0.5921251056324834,0.1993056292263175,118.48236044464207,-8.773720225133538,0.08091640329665076,0.049629159845075224,0.14819301467450616,6.237997917928485,0.618839316563221,0.06243316831683165,0.8238564356435644,0.11363118811881182,0.3588467821782178,101.0,0.1592832800283424,40.79207920792079,10.683168316831683,1994.0,11.0,319.5,45.5,4.0,1.0,1994-11-01,0,5.6,7455.288,149.8
1994-12-31,0.6400774162853504,0.6130813293437007,0.5628206755321712,0.21358788608184182,118.8888608377762,-8.755155956332752,0.07861120750390897,0.04556749470412294,0.15615412327332295,6.16981558962654,0.6520100533764948,0.06907920792079206,0.8152891089108911,0.11556435643564351,0.29754594059405937,101.0,0.17152618734066472,40.83960396039604,11.027722772277226,1994.0,12.0,351.0,50.0,4.0,1.0,1994-12-01,0,5.5,7455.288,150.1
1995-01-31,0.655073026981877,0.6234022282406938,0.5726311727582599,0.19427690667375377,117.63167795931625,-8.767108596149303,0.07829323499881877,0.0418856485817218,0.15730769687995674,6.014134690020587,0.6219617967668996,0.06909405940594054,0.8145693069306931,0.11626732673267325,0.273944801980198,101.0,0.166713492625966,40.004950495049506,12.435643564356436,1995.0,1.0,17.5,2.5,1.0,0.0,1995-01-01,0,5.6,7522.289,150.5
1995-02-28,0.6814518673358658,0.6412005566216283,0.5843283524200216,0.16265556424260652,114.55867643649997,-8.608697161439167,0.0853988934012867,0.038847715481653625,0.1563150839559536,5.938900014439673,0.5859042712456367,0.0645734405940594,0.808404702970297,0.12698712871287124,0.2869586138613861,100.5,0.17735163839581508,39.84685643564356,12.526014851485149,1995.0,2.0,45.5,6.5,1.0,0.0,1995-02-01,0,5.4,7522.289,150.9
1995-03-31,0.6736803860037641,0.6577334420589958,0.5703075703752998,0.1522389280604285,120.17488233341025,-8.34699658644362,0.08979686613887161,0.03218932003448815,0.15936572226296902,5.703990524243689,0.6178786008295503,0.06513999999999998,0.79904,0.13576,0.3242925,100.0,0.1941643799238736,40.144999999999996,11.7275,1995.0,3.0,73.5,10.5,1.0,0.0,1995-03-01,0,5.4,7522.289,151.2
1995-04-30,0.6554026774912851,0.6630078630230528,0.5673841205629813,0.1724355179031938,121.35053131341233,-8.304794182610639,0.07822787545787539,0.037692444297474634,0.1648120674683965,5.6162213314112055,0.6409792738906663,0.063798,0.795998,0.14015,0.3861226,100.0,0.15386638677777914,41.17,10.842,1995.0,4.0,105.0,15.0,2.0,0.0,1995-04-01,0,5.8,7580.997,151.8
1995-05-31,0.6508165485829959,0.6404331983805668,0.5492564439946018,0.1828246025641025,121.64129495614034,-8.570858636977057,0.06755019399460185,0.0255536876686909,0.16578934716599186,5.379217273954116,0.6560391363022942,0.060262500000000004,0.8006075,0.13905499999999998,0.40071924999999997,100.0,0.10391363022941964,41.635,10.6425,1995.0,5.0,136.5,19.5,2.0,0.0,1995-05-01,0,5.6,7580.997,152.1
1995-06-30,0.6416444620253164,0.6334638844936709,0.543889042721519,0.1724037470332278,121.77926412183545,-8.295105023734177,0.06776685522151897,0.018148042444620177,0.155988204113924,5.561985759493671,0.6446598101265822,0.06289249999999998,0.78767,0.1493825,0.46054074999999994,100.0,0.08805379746835443,38.5025,11.4925,1995.0,6.0,164.5,23.5,2.0,0.0,1995-06-01,0,5.6,7580.997,152.4
1995-07-31,0.6397693055095591,0.6396711602896292,0.5473765460862678,0.16458471124394333,120.1388105812591,-8.019608501965015,0.06968719213672339,0.03059176362220072,0.1659443946388211,5.947773180734293,0.649482845564734,0.067914,0.79622,0.135848,0.3809124,100.0,0.10463220801647677,39.474000000000004,10.443999999999999,1995.0,7.0,196.0,28.0,3.0,0.0,1995-07-01,0,5.7,7683.125,152.6
1995-08-31,0.6486880793272457,0.6428419091905109,0.5775899469603798,0.16847913645004586,118.00079717152259,-8.00974114343553,0.0746909486183215,0.034290346311170575,0.17090826667102008,5.849701878879565,0.6849366753373023,0.066375,0.80237,0.13128749999999995,0.38818625,100.0,0.10701659392765278,41.875,10.092500000000001,1995.0,8.0,227.5,32.5,3.0,0.0,1995-08-01,0,5.7,7683.125,152.9
1995-09-30,0.6434562539226463,0.643872876510559,0.5874383895110704,0.17356856915902086,115.33389872733935,-8.060185587154399,0.07844848035321043,0.02548965235902954,0.1862967489832863,5.46837684976582,0.6738157689475155,0.06586399999999998,0.8015740000000001,0.13260599999999997,0.39131499999999997,100.0,0.10539647297410051,38.232,10.55,1995.0,9.0,259.0,37.0,3.0,0.0,1995-09-01,0,5.6,7683.125,153.1
1995-10-31,0.6606608521148503,0.6407644720592776,0.5915838993516517,0.19595300698518056,112.06328762735413,-8.185443153751157,0.0944180456931151,0.01919984590151275,0.1883847522383451,5.407687557888237,0.6613924050632911,0.06823,0.8011699999999999,0.1306975,0.31679225,100.0,0.14174899660389004,38.0875,10.8125,1995.0,10.0,290.5,41.5,4.0,0.0,1995-10-01,0,5.5,7772.586,153.5
1995-11-30,0.66214840304697,0.6425251306416018,0.5903283782908153,0.22268039383964336,112.62313068209971,-8.159988102657046,0.0985536531050964,0.024037808402322725,0.19447371859741797,5.417338932531379,0.6388445793740638,0.0656075,0.800755,0.1337375,0.32734549999999996,100.0,0.15879338997328085,39.21,10.0925,1995.0,11.0,318.5,45.5,4.0,1.0,1995-11-01,0,5.6,7772.586,153.7
1995-12-31,0.6570923887974112,0.6414079445244874,0.5821893832496693,0.22917278129235125,112.35932207756358,-7.961799002921569,0.08289723819461116,0.02989892739555336,0.1935400763876977,5.415596139259565,0.6658642070597921,0.06481,0.798372,0.13696399999999997,0.3504266,100.0,0.11888014133305888,38.628,10.394,1995.0,12.0,350.0,50.0,4.0,1.0,1995-12-01,0,5.6,7772.586,153.9
1996-01-31,0.659298157051282,0.6362489583333333,0.585415625,0.22775550016025636,112.65756025641026,-8.051172516025641,0.0811814743589743,0.03247652956730765,0.1859163701923076,5.624519230769231,0.6560096153846153,0.06196,0.806475,0.1317025,0.34609175,100.0,0.13288197825381368,37.64,12.315,1996.0,1.0,16.5,2.5,1.0,0.0,1996-01-01,0,5.6,7868.468,154.7
1996-02-29,0.6485892626221573,0.6470424525687684,0.5878149655465444,0.21437257986181663,110.4725608292845,-7.965023887652177,0.08114431321701052,0.0410890564856551,0.19364619060704577,5.770100543126859,0.630506318006318,0.057042499999999975,0.814335,0.12873,0.34226674999999995,100.0,0.09772061272061268,36.14,12.975,1996.0,2.0,44.5,6.5,1.0,0.0,1996-02-01,0,5.5,7868.468,155.0
1996-03-31,0.6427674066802977,0.6418715953752202,0.5758230148448042,0.1951820758060101,107.82017502260528,-7.914911024962189,0.07662934387702727,0.03550449623183088,0.18965076434585915,5.870524822348395,0.6118315561384502,0.05389199999999996,0.827618,0.118596,0.33794060000000004,100.0,0.11124436428055606,38.262,11.324000000000002,1996.0,3.0,76.0,11.0,1.0,0.0,1996-03-01,0,5.5,7868.468,155.5
1996-04-30,0.6355266524520256,0.6474401385927505,0.560612974413646,0.17964005031982938,109.17842611940299,-7.833854157782516,0.0804367484008528,0.026299023240938125,0.19396321428571422,5.711567164179105,0.6067164179104478,0.05197,0.8355075,0.1125925,0.35294974999999995,100.0,0.1157249466950959,39.375,10.7725,1996.0,4.0,107.5,15.5,2.0,0.0,1996-04-01,0,5.6,8032.84,156.1
1996-05-31,0.6319923138035295,0.6345547199596857,0.5601290633098852,0.19273005438057916,112.44322211809413,-8.083088308342589,0.07538443477724292,0.04137885306625115,0.20165149147435102,5.441919659385413,0.5788686803241598,0.0552875,0.8301149999999999,0.1146225,0.36122275,100.0,0.10265488090830555,40.582499999999996,10.442499999999999,1996.0,5.0,135.5,19.5,2.0,0.0,1996-05-01,0,5.6,8032.84,156.4
1996-06-30,0.6440512152993768,0.6435555742837286,0.5788627596916421,0.19178031465216805,113.98342164920174,-8.01801488927228,0.0743763251127562,0.04831985577811182,0.19249890871876807,5.592661362488327,0.5798816702565801,0.05665799999999997,0.8373659999999999,0.10597599999999996,0.3048244,100.0,0.10417481704431955,37.501999999999995,11.456,1996.0,6.0,167.0,24.0,2.0,0.0,1996-06-01,0,5.3,8032.84,156.7
1996-07-31,0.6573766918208374,0.6351010294952937,0.5794658420561506,0.19658105398105313,116.96657291666666,-8.342651376379422,0.07483967999432,0.045123915901898654,0.19887562783998694,5.668141431353456,0.59494482310938,0.0547175,0.8392925,0.10600999999999997,0.36579249999999996,100.0,0.10119380882830248,37.807500000000005,11.125,1996.0,7.0,198.5,28.5,3.0,0.0,1996-07-01,0,5.5,8131.408,157.0
